timestamp,ticker,asset,flow_usd_m
2024-08-16,BRRR,BTC,0.0
2024-08-16,HODL,BTC,0.0
2024-08-16,BTCW,BTC,0.0
2024-08-16,GBTC,BTC,-72.9
2024-08-16,BTC,BTC,0.0
2024-08-19,IBIT,BTC,92.7
2024-08-19,FBTC,BTC,3.9
2024-08-19,BITB,BTC,-25.7
2024-08-19,ARKB,BTC,0.0
2024-08-19,BTCO,BTC,-8.8
2024-08-19,EZBC,BTC,0.0
2024-08-19,BRRR,BTC,0.0
2024-08-19,HODL,BTC,0.0
2024-08-19,BTCW,BTC,0.0
2024-08-19,GBTC,BTC,0.0
2024-08-19,BTC,BTC,0.0
2024-08-20,IBIT,BTC,55.4
2024-08-20,FBTC,BTC,0.0
2024-08-20,BITB,BTC,-6.5
2024-08-20,ARKB,BTC,51.9
2024-08-20,BTCO,BTC,0.0
2024-08-20,EZBC,BTC,0.0
2024-08-20,BRRR,BTC,0.0
2024-08-20,HODL,BTC,0.0
2024-08-20,BTCW,BTC,0.0
2024-08-20,GBTC,BTC,-12.8
2024-08-20,BTC,BTC,0.0
2024-08-21,IBIT,BTC,8.4
2024-08-21,FBTC,BTC,10.7
2024-08-21,BITB,BTC,10.0
2024-08-21,ARKB,BTC,0.0
2024-08-21,BTCO,BTC,2.5
2024-08-21,EZBC,BTC,3.5
2024-08-21,BRRR,BTC,0.0
2024-08-21,HODL,BTC,0.0
2024-08-21,BTCW,BTC,0.0
2024-08-21,GBTC,BTC,-9.8
2024-08-21,BTC,BTC,14.2
2024-08-22,IBIT,BTC,75.5
2024-08-22,FBTC,BTC,9.2
2024-08-22,BITB,BTC,-11.5
2024-08-22,ARKB,BTC,7.8
2024-08-22,BTCO,BTC,0.0
2024-08-22,EZBC,BTC,0.0
2024-08-22,BRRR,BTC,0.0
2024-08-22,HODL,BTC,3.4
2024-08-22,BTCW,BTC,4.8
2024-08-22,GBTC,BTC,-28.4
2024-08-22,BTC,BTC,4.0
2024-08-23,IBIT,BTC,86.8
2024-08-23,FBTC,BTC,64.0
2024-08-23,BITB,BTC,42.3
2024-08-23,ARKB,BTC,23.8
2024-08-23,BTCO,BTC,3.2
2024-08-23,EZBC,BTC,0.0
2024-08-23,BRRR,BTC,2.3
2024-08-23,HODL,BTC,14.4
2024-08-23,BTCW,BTC,0.0
